locus_tag,gene_name,logFC,Pvalue,q.value
P_04362,,0.069302981,0.760572458,0.9383816
P_00436,rffG,0.02698571,0.902846973,0.970956938
P_04363,,-0.393607852,0.107014934,0.427802006
P_04364,kefB,0.043659362,0.858601091,0.959796055
P_04365,,-0.433328701,0.131561296,0.467682695
P_04366,pdxY,-0.186999451,0.472706568,0.814695306
P_04367,,0.029316855,0.922510839,0.974704369
P_04368,yeiR,-0.538304609,0.044590831,0.264680429
P_04369,,-1.631756837,1.47898E-05,
P_04370,yciC_2,-2.345666234,9.23248E-15,3.44833E-11
P_04371,dksA_2,-3.064615366,4.82366E-09,
P_04372,,-0.992643254,0.001652626,
P_00437,rffH,-0.20401937,0.361412265,0.73640015
P_04373,amiC_3,-1.547131502,1.48047E-08,4.60796E-06
P_04374,folE2,-0.975446511,0.008210854,
P_04375,znuC_2,-0.780624437,0.066831663,
P_04376,mntB,-0.262840989,0.50646256,
P_04377,hpf_2,-0.832314331,0.019147625,
P_04378,caiE,-0.136735776,0.713193669,
P_04379,pyrC_2,0.332612784,0.196182886,0.564952258
P_04380,,0.584037261,0.009873527,0.106582726
P_04381,clsA,-0.238012622,0.347504199,0.726995942
P_04382,ubiG_5,-0.685387398,0.002123909,0.040268013
P_00438,rmlC,-0.07559905,0.759776108,0.938289081
P_04383,,-0.706204809,0.015037793,0.136657314
P_04384,,-0.223752819,0.513362773,
P_04385,,-1.296771904,0.000427471,
P_04386,cadA_2,-0.157806952,0.595540498,
P_04387,,-0.477162369,0.222437866,
P_04388,,0.186623611,0.594912191,
P_04389,,-0.616226281,0.021729583,0.171350628
P_04390,,0.122455424,0.673606394,0.904356535
P_04391,,0.368609676,0.110939733,0.433884714
P_04392,ycnE,0.031577458,0.914686816,
P_00439,rmlD_1,-0.16315583,0.494688501,0.828348166
P_04393,,0.071980635,0.806425638,0.952561593
P_04394,,-1.590008333,0.072581382,
P_04395,yfdH,-0.192020228,0.790763073,
P_04396,yfdG,0.286748656,0.685109007,
P_04397,,0.343243019,0.291185252,
P_04398,,-0.256654503,0.336453207,0.719732377
P_04399,proY_2,0.268772154,0.288307181,0.671757531
P_04400,,-0.163241538,0.746139283,
P_04401,,-0.022688641,0.973607456,
P_04402,,-0.153181374,0.549412467,0.848598152
P_00440,dctB_1,0.10066976,0.695705993,0.917543339
P_04403,,-0.113402858,0.774115223,
P_04404,,0.196476761,0.840782651,
P_04405,,-0.035386511,0.930136175,
P_04406,,-0.472622158,0.312305309,
P_04407,,-0.027167495,0.936164826,
P_04408,,0.209724501,0.625686701,
P_04409,yqjI,0.312846701,0.162424837,0.517663194
P_04410,yqjH,0.108015316,0.623388935,0.8836272
P_04411,,0.54783644,0.084277423,
P_04412,,0.246584049,0.545696393,
P_00441,dctD_1,-0.087178279,0.733235009,0.931044996
P_04413,,-0.65107764,0.011839921,0.119519203
P_04414,,0.326493618,0.342347249,
P_04415,acs_2,-0.281789158,0.223850454,0.597196269
P_04416,argT_2,-0.22962267,0.318718937,0.700849848
P_04417,hisQ_2,0.353702164,0.20999031,0.582170107
P_04418,occM_2,0.063204158,0.811192339,0.954096253
P_04419,,0.031531625,0.899249485,0.970388343
P_04420,hisP_2,0.154254102,0.545268163,0.845608645
P_04421,cdhR_9,0.138358021,0.57402834,0.860734943
P_04422,,0.137550395,0.585799512,0.86686259
P_00442,,-0.01218693,0.971444297,
P_04423,aruC,-0.035601597,0.874230345,0.963757813
P_04424,astA,-0.150897368,0.539640863,0.842272722
P_04425,aruG,-0.137444538,0.608487091,0.879326369
P_04426,astD,-0.16320153,0.520005161,0.833255411
P_04427,astB,-0.145112536,0.555196804,0.852305821
P_04428,,-0.005058934,0.984745985,0.993850638
P_04429,astE,-0.380472905,0.107869511,0.429612513
P_04430,ribH2,-0.638707632,0.014045736,0.131478908
P_04431,ltaE_2,-1.109218245,6.09112E-07,8.93751E-05
P_04432,alaS_2,-0.198238182,0.37078889,0.746136378
P_00443,cysQ,-0.021458442,0.932945483,0.978441527
P_04433,,-0.154274891,0.507811206,0.829029116
P_04434,csrA2,-0.064765588,0.893962604,
P_04438,,-0.410286431,0.071145657,0.350566
P_04439,,0.394811233,0.077110844,0.365958073
P_04440,,-0.478178841,0.123477901,
P_04441,,-0.920110849,9.48723E-05,0.004990819
P_04443,,-0.672565818,0.02635243,0.192238921
P_04444,sadH,-1.056927809,0.002886672,
P_04445,,-0.389230814,0.157740062,0.510094488
P_04446,dhmA2,-0.063218115,0.793881324,0.948449794
P_00444,nudE,-0.090876512,0.70279524,0.918163191
P_04447,alkB1,0.213705062,0.377377939,0.750136562
P_04448,,-0.68044936,0.097844477,
P_04449,,0.16986613,0.502756907,0.829029116
P_04450,ompP1,-0.247564856,0.364993163,0.740817893
P_04451,fadE_2,-0.546474513,0.019794151,0.162486054
P_04452,hcaB_6,-0.638077526,0.016107876,0.143245038
P_04453,,-0.438406469,0.201357833,
P_04454,fadI_2,-0.085311984,0.783051778,
P_04455,fadD_3,-0.421026915,0.170717234,
P_04456,,-0.145912559,0.651698455,
P_00044,,-0.167546686,0.531858293,0.836528883
P_00445,yrfG,0.336570597,0.140717219,0.480858931
P_04457,iolG_4,0.022192919,0.93875758,0.979927199
P_04458,,-0.471160635,0.400127447,
P_04459,hcf136_2,0.010190143,0.969279904,0.988618514
P_04460,,0.10851199,0.70595465,0.920007194
P_04461,,-0.143391683,0.579125021,0.86279695
P_04462,,0.02176454,0.932459579,0.978441527
P_04463,pgl_2,-0.102395456,0.650306784,0.898963628
P_04464,,-0.669545318,0.002907882,0.048988558
P_04465,,0.206629555,0.356253377,0.733399916
P_04466,,0.178764395,0.42906309,0.785671047
P_00446,ygaU,-0.464171089,0.036445535,0.233089163
P_04467,rpoE_3,0.071418166,0.776099148,0.943048187
P_04468,,0.281711105,0.484834093,
P_04469,,0.176704958,0.520801894,0.833255411
P_04470,,-0.154984307,0.524273709,0.83523824
P_04471,,0.11302873,0.751367546,
P_04472,,-0.106173001,0.664564811,0.903256757
P_04473,aqpZ_2,-0.186258553,0.401440541,0.768518923
P_04474,,0.103433037,0.652204294,0.89988291
P_04475,ppiA,0.118011979,0.632731294,0.886108505
P_04476,catD_3,-0.106001297,0.702783204,0.918163191
P_00447,fdhD,0.669586528,0.008531628,0.098655208
P_04477,yhaJ,-0.470247335,0.052674018,0.290601857
P_04478,,-0.315114895,0.230899385,0.604351228
P_04479,azoR_2,-0.433476605,0.101269541,0.417946669
P_04480,,-0.098227443,0.751158008,
P_04481,,-1.061282182,3.7635E-05,0.002510121
P_04482,hcaB_7,-1.382433596,5.34501E-09,1.99636E-06
P_04483,,-0.531072624,0.108347589,
P_04484,ybdG,0.394835768,0.083092712,0.375878187
P_04485,rhlE_4,0.127302967,0.588652077,0.868414927
P_04486,,-0.755504173,0.052079367,
P_00448,ydeP,0.688139586,0.004351114,0.063482074
P_04487,,-0.459377677,0.05641553,0.303353261
P_04488,copA_2,-0.455570641,0.078704871,0.36622532
P_04489,copB,-0.200488457,0.57167918,
P_04490,,0.070061853,0.778891093,0.943048187
P_04491,,0.399516197,0.127161889,0.462013283
P_04492,,0.221067098,0.350560334,0.728578193
P_04493,cvfB,0.135950592,0.562355447,0.855620664
P_04494,,-0.056798949,0.872574223,
P_04495,,0.090604696,0.738924739,0.933866312
P_04496,gltR_5,-0.415394808,0.12080104,0.451643529
P_00449,,0.315221015,0.167408507,0.522838126
P_04497,,-0.140569508,0.615844844,0.882357441
P_04498,,-0.425690874,0.266709613,
P_04499,dltA_3,-0.678765996,0.034144197,0.223492089
P_04500,,-0.667887798,0.03026536,0.209511372
P_04501,,-0.27943904,0.276291957,0.657696402
P_04502,mepA_1,-0.038054925,0.891418184,0.968143913
P_04503,kipR,-0.062765495,0.808387077,0.952831922
P_04504,btuD_4,-0.05276419,0.884355684,
P_04505,potB,-0.040126983,0.945003938,
P_04506,phnV,-0.229438262,0.629968353,
P_00450,,-0.005734901,0.984318346,
P_04507,hcnA,-0.427031416,0.734819424,
P_04508,hcnB,0.042622967,0.925396355,
P_04509,thiO_2,-0.040905005,0.914455989,
P_04510,,-0.070808562,0.830922335,
P_04511,,-0.035129303,0.916417454,
P_04512,polS,-0.040991399,0.908551602,
P_04513,rhaS_8,-0.460492282,0.180927048,
P_04514,tsx,0.602402788,0.251405422,
P_04515,mqnB,-0.343660192,0.34994215,
P_04516,,-1.461978249,4.33215E-11,4.04514E-08
P_00451,rhlB_1,-0.131579008,0.607821473,0.879147627
P_04517,murR,-0.004661657,0.984803537,0.993850638
P_04518,iolC,-0.140281302,0.643484022,0.894459554
P_04519,iolE_2,-0.095881323,0.804491892,
P_04520,iolB,-0.353241213,0.3920598,
P_04521,,-0.557029546,0.294843584,
P_04522,iolD,-0.183655146,0.56537983,
P_04523,iolG_5,-0.495893201,0.178554968,
P_04524,iolW,-0.046631733,0.897284028,
P_04525,,0.123440528,0.827172387,
P_04526,thpA_2,0.311212111,0.39625881,
P_00452,,-0.147452417,0.561170961,0.855620664
P_04527,rbsA_2,-0.318438407,0.369873383,
P_04528,rbsC_4,-0.059306581,0.850728031,
P_04529,dksA_3,0.421149556,0.079610217,0.36781371
P_04530,,-0.096603577,0.732862975,0.931044996
P_04531,,-0.263221379,0.367825195,0.743815431
P_04532,,-0.052117746,0.85781547,0.959292568
P_04533,,-0.701269605,0.021264511,
P_04534,,-0.135626986,0.629998768,0.885056958
P_04535,,-0.348110066,0.118023901,0.446147927
P_04536,fhuA_5,-0.250873757,0.323162085,0.706267049
P_00453,,-0.138157917,0.621729675,0.883146147
P_04537,,0.14635708,0.735563501,
P_04538,,0.321556171,0.234373953,0.609176557
P_04539,bepF_2,-1.200370035,0.002131253,
P_04540,oqxB4,-0.966634609,0.016819844,0.147533427
P_04541,oprM_4,-0.739608137,0.039784211,
P_04542,,-0.859967482,0.00024733,0.009056625
P_04543,,-0.666467511,0.008734495,0.100071592
P_04544,dut,0.219053148,0.420881392,0.782144345
P_04545,coaBC,0.028373009,0.902184678,0.970524129
P_04546,,-0.701873804,0.046922411,
P_00454,fic,-0.024072956,0.922482038,0.974704369
P_04547,dppA_5,-0.352384798,0.11579019,0.443111023
P_04548,rpmB,0.033144784,0.880850434,0.966633691
P_04549,rpmG,-0.041454857,0.870809913,0.963757813
P_04550,,-0.660555255,0.003831642,0.058412985
P_04551,puuC,-0.719452085,0.000896835,0.022632974
P_04552,ycaD_2,-0.607262096,0.012520004,0.122425363
P_04553,clsC,0.302174529,0.231435843,0.605331143
P_04554,gltF_4,-0.364196415,0.340739561,
P_04555,yraI_3,-0.469421816,0.246998852,
P_04556,yraJ_3,-0.191525058,0.4947911,0.828348166
P_00045,,-0.159737333,0.563536655,0.855620664
P_00455,,0.05820734,0.860819144,
P_04557,,-0.122118056,0.756917255,
P_04558,lysN,-0.929091999,0.000284904,0.010038845
P_04559,,-0.072030299,0.865542913,
P_04560,puuB_5,-0.176168398,0.483070819,0.820868748
P_04561,,-0.261527211,0.390661909,
P_04562,lrp_3,-0.332900245,0.286248343,
P_04563,dadA1_2,-0.111057531,0.617411228,0.883146147
P_04564,yabJ_4,-0.461758237,0.127730221,
P_04565,alr,0.048978076,0.857167273,0.959292568
P_04566,puuR_1,-0.180246702,0.446353089,0.797377652
P_00456,,0.15772072,0.59021334,
P_04567,,0.197831767,0.373064129,0.747859959
P_04568,,-0.154790218,0.504161935,0.829029116
P_04569,xpt,0.51105411,0.043686072,0.261486345
P_04570,rep_4,0.629305232,0.007314637,0.087564647
P_04571,,0.294802409,0.205796306,0.579634089
P_04572,yfcG_1,-0.661771457,0.004919564,0.068561828
P_04573,adeP,0.229750894,0.334336211,0.716846009
P_04574,rhtB_5,-0.260496838,0.370434833,0.746136378
P_04575,,0.094978976,0.686995764,0.910872978
P_04576,pucM,-0.479084811,0.063215643,0.324773628
P_00457,,-0.044870262,0.901977878,
P_04577,,-0.048000509,0.842554901,0.95787105
P_04578,uao,-0.195201668,0.440281983,0.793056386
P_04579,alc,-0.105784548,0.657037431,0.901482938
P_04580,allA,-0.107392592,0.728134493,
P_04581,,0.266353214,0.328532836,0.711250655
P_04582,uacT_2,0.342079384,0.275111033,
P_04583,,-0.12363543,0.739107645,
P_04584,,0.448818377,0.088161291,0.387401238
P_04585,lpxL_2,0.60886428,0.011377947,0.11642913
P_04586,minC,0.387558287,0.095686859,0.406125475
P_00458,pckA,-0.025561172,0.910834521,0.972312476
P_04587,minD,0.127608524,0.566274586,0.856983622
P_04588,minE,-0.035496484,0.881985227,0.966633691
P_04589,rluA,-0.055827576,0.826926666,0.95592068
P_04590,apeB,-0.019199651,0.933383444,0.978441527
P_04591,,0.06944578,0.867661437,
P_04592,,0.177193262,0.482092665,0.82005245
P_04593,yxeP,-0.327844851,0.21518337,0.588367414
P_04594,mbtH,-0.262116671,0.687571626,
P_04595,dat,-0.740795851,0.104803917,
P_04596,,-0.013785934,0.957298001,0.984352242
P_00459,hslO,-0.589059725,0.008225253,0.096004128
P_04597,hisP_3,-0.135504199,0.612962444,0.882357441
P_04598,hisM_2,-0.111792388,0.728200471,
P_04599,hisQ_3,-0.099806369,0.780876832,
P_04600,hisJ_2,-0.038816043,0.884236332,0.966633691
P_04601,ocd,-0.506360138,0.029771119,0.208230576
P_04602,,-0.155859139,0.527330942,0.83523824
P_04603,ypeA,-0.392439723,0.105065525,0.424925304
P_04604,ilvE,-0.376496353,0.095108613,0.404974963
P_04605,lpdV,0.018093786,0.945549966,0.981289564
P_04606,bkdB,0.31396041,0.227957348,0.602367391
P_00460,lpxT_1,0.32195462,0.208072368,0.580727743
P_04607,bkdA2,0.186053786,0.509247975,0.829029116
P_04608,bkdA1,0.539330928,0.042296002,0.259174987
P_04609,decR_4,-0.281484167,0.350632637,
P_04610,,0.360767119,0.131697427,0.467682695
P_04611,bigR,0.269646085,0.282725856,0.664931812
P_04612,,0.348640022,0.177622246,0.541124868
P_04613,,0.38260287,0.153199943,0.504852486
P_04614,,0.137683921,0.587029348,0.867376098
P_04615,emrK_2,0.132763584,0.630700087,0.885056958
P_04616,yphB,0.184706592,0.634429283,
P_00461,hslR,0.046040653,0.874504018,0.963757813
P_04617,dctM_1,-0.121206095,0.749063644,
P_04618,siaQ,0.031870601,0.960731998,
P_04619,,0.087145108,0.788828237,
P_04620,,0.353969297,0.287146201,
P_04621,udh,0.414152971,0.122736982,0.45629892
P_04622,nicP_3,-0.288621218,0.497473099,
P_04623,,-0.363787796,0.117230011,0.444973669
P_04624,,0.074284191,0.752807955,0.935673095
P_04625,,-0.112931489,0.850190104,
P_04626,,0.220945023,0.36340411,0.738473531
P_00462,bluF,-0.039096977,0.873842149,0.963757813
P_04627,sodB_2,0.236711513,0.275758677,0.657075039
P_04628,argO_2,0.901723806,6.44272E-05,0.003778951
P_04629,argP_6,-0.138245392,0.627447637,0.885000121
P_04630,oleD,-0.01075729,0.964440761,0.987844096
P_04631,,0.38381763,0.123653734,0.456935876
P_04632,yihS,0.217233281,0.441050485,0.793479753
P_04633,,0.286602169,0.263503278,0.645367046
P_04634,ugpA,0.293627726,0.346404709,
P_04635,araQ,0.401550234,0.170886556,
P_04636,ugpC_1,0.319586299,0.179224062,0.543879033
P_00463,,-0.012254873,0.966125962,0.988151652
P_04637,oprB_1,0.053585743,0.817453502,0.955510056
P_04638,yeaD_2,-0.025919466,0.916139825,0.973383778
P_04639,hexR_3,0.083899523,0.725560135,0.927753202
P_04640,zwf_1,-0.219450246,0.331183679,0.714621208
P_04641,pgl_3,0.173153516,0.446377112,0.797377652
P_04642,eda,0.141302987,0.563879996,0.855620664
P_04643,cefD_2,-0.042501707,0.890111551,
P_04644,,0.111558442,0.791076732,
P_04645,,-1.415505432,2.3904E-10,1.78563E-07
P_04646,,-0.358688113,0.181399205,0.547259289
P_00464,rimK_1,-0.190253177,0.448844943,0.799083988
P_04647,,-0.444222503,0.060661001,0.315995592
P_04648,lemA,-0.197842599,0.375147105,0.748782739
P_04649,,0.367169725,0.142533487,0.483865582
P_04650,ywiE,0.118995573,0.678471751,0.908690036
P_04651,,-0.150476257,0.618663877,
P_04652,,-0.258918336,0.51853834,
P_04653,gatA_3,-0.430574999,0.127070261,0.462013283
P_04654,proP_6,0.125201115,0.74116203,
P_04655,hipO,-0.305249678,0.379681324,
P_04656,,-0.314617668,0.723403313,
P_00046,,-0.211003335,0.383181312,0.756039196
P_00465,envZ,0.206622093,0.388884379,0.76230392
P_04657,nylB,-0.488695941,0.25645126,
P_04658,,-0.078954539,0.85288032,
P_04659,,-0.010768092,0.977303509,
P_04660,acpH,0.02380136,0.921066843,0.974233507
P_04661,sdpR,0.322608195,0.16460891,0.52191365
P_04662,ydhP_2,0.35073536,0.153589931,0.504958446
P_04663,nemA_3,0.115147372,0.671067402,0.904083575
P_04664,ttgR,0.323461333,0.165321714,0.522399834
P_04665,mepA_2,0.213373977,0.35897893,0.735543729
P_04666,mepB,0.329457574,0.149444535,0.499262377
P_00466,ompR_1,-0.224384522,0.315266676,0.700706487
P_04667,mepC_2,0.16692972,0.479882109,0.81992666
P_04668,,-0.461668643,0.231849775,
P_04669,,1.897847077,0.298976952,
P_04670,nicP_4,-0.35408347,0.440517897,
P_04671,,-0.028145167,0.942370648,
P_04672,ygeA,-0.053551191,0.837245126,0.95614808
P_04673,aprA_2,-0.041179496,0.901689339,
P_04674,,-0.620935265,0.014106537,0.131478908
P_04675,,0.214816613,0.385150937,0.758323009
P_04676,cckA,0.08643497,0.722414722,0.925315153
P_00467,yhgF,0.073182432,0.741199547,0.934001454
P_04677,rcsC_13,0.195964338,0.376237668,0.748963824
P_04678,cheR,0.354696019,0.164757999,0.52194328
P_04679,cheB_5,0.447777674,0.086803326,0.385505852
P_04680,rcsC_14,0.293499523,0.233239549,0.607110978
P_04681,cpdR,0.154748063,0.535545303,0.83903595
P_04682,,0.052086577,0.840764604,0.95787105
P_04683,rcsC_15,-0.304611065,0.247537762,0.626209476
P_04684,kaiC,-0.046329997,0.833712984,0.95592068
P_04685,bepA_3,0.122790576,0.623367001,0.8836272
P_04686,,0.847710492,0.001237309,0.028526848
P_00468,paaI,-0.267024302,0.374420252,
P_04687,acsA_4,0.063216605,0.811301124,0.954096253
P_04688,,0.40232192,0.225899008,0.599242041
P_04689,thlA,0.500298472,0.072523042,0.353159793
P_04690,mmgC_6,0.286312168,0.243758649,0.622309332
P_04691,echA8_2,-0.369571153,0.103644609,0.423073896
P_04692,mopII,-0.484207621,0.044583667,0.264680429
P_04693,,0.093243027,0.714980489,0.92198932
P_04694,patB,0.151382941,0.585537647,0.86686259
P_04695,ggt_2,-0.146553177,0.564581616,0.855620664
P_04696,,-0.51903598,0.271515981,
P_00469,gshA_1,-0.220206439,0.316457949,0.700706487
P_04697,dap,-0.980205492,0.014958054,
P_04698,yofA_2,-0.513609949,0.076477841,0.364808093
P_04699,meh,0.138273382,0.693917928,
P_04700,,0.423224339,0.212907563,
P_04701,,0.281968467,0.487896357,
P_04702,yfdE_1,-0.331813051,0.476710554,
P_04703,citE,0.239901132,0.613394755,
P_04704,dctP,-0.249118888,0.537184764,
P_04705,dctQ,-0.242794068,0.718879978,
P_04706,dctM_2,-0.192971261,0.663079674,
P_00470,tauA_1,0.207079246,0.418224564,0.780021176
P_04707,mcpP_1,-0.528081223,0.042004577,0.258820059
P_04708,uppP_2,0.080179755,0.760160452,0.938289081
P_04709,,0.104542266,0.772822862,
P_04710,,0.058370091,0.854540718,
P_04711,dmlR_16,-0.024368768,0.92284943,0.974785809
P_04712,azoR1,0.351946993,0.245786423,0.623649654
P_04713,,-0.030411722,0.900441954,0.970388343
P_04714,yhhS_2,0.187122384,0.51087857,0.829029116
P_04715,,-0.369029326,0.176058902,0.538117838
P_04716,btuD_5,-0.386065095,0.235005301,
P_00471,tauB,-0.078514543,0.764659227,0.939844193
P_04717,cysW_2,0.13666032,0.654542655,
P_04718,,-0.41287376,0.270003168,
P_04719,,-0.516485013,0.118454078,
P_04720,,-0.631217774,0.013402935,0.128358882
P_04721,phnR,0.056613438,0.906200764,
P_04722,,0.127830261,0.736165214,
P_04723,znuB_2,0.279586317,0.572388911,
P_04724,znuC_3,0.414819584,0.359460114,
P_04725,ssaB,-0.099653077,0.827044457,
P_04726,,-0.224214898,0.587598799,
P_00472,ssuC_1,-0.078986855,0.740836985,0.933866312
P_04727,,-0.210098164,0.758162367,
P_04728,,-0.178748056,0.764156692,
P_04729,,-0.11642192,0.747608598,
P_04730,kamA,0.227272559,0.574384819,
P_04731,ddl_2,-0.050027888,0.865344335,0.963598777
P_04732,,-0.24160897,0.467473235,
P_04733,,-0.089770601,0.743838662,0.935074931
P_04734,,-0.380377283,0.204879772,0.578469151
P_04735,soxR,-0.963609669,0.002866863,0.048893765
P_04736,,-0.13879093,0.680501434,
P_00473,tauD_1,-0.227574476,0.345534599,0.725960533
P_04737,norR_6,-0.19143706,0.426310179,0.784755308
P_04738,,-0.453277968,0.092684238,0.400203039
P_04739,iscS_2,-0.193622011,0.412849092,0.777632094
P_04740,map_3,-0.072701101,0.745183391,0.935074931
P_04741,nsaD,-0.317512037,0.250690073,0.630523518
P_04742,hcaB_8,0.156263184,0.577873278,0.862307909
P_04743,,-0.152476779,0.560734057,0.855620664
P_04744,rhtA,0.391841666,0.205074004,0.578513147
P_04745,,0.039286195,0.980032356,
P_04746,,-0.839178249,0.520351089,
P_00474,gpr_1,-0.358625047,0.11114984,0.43425173
P_04747,,1.204440948,6.22301E-08,1.54953E-05
P_04748,tatD,0.04835825,0.844667422,0.95787105
P_04749,mltF_3,0.255438877,0.282586136,0.664931812
P_04750,mhqP,-0.061183363,0.81523552,0.954814885
P_04751,,0.110276355,0.649556139,0.898963628
P_04752,,-0.114272838,0.703310546,0.918163191
P_04753,,0.152787956,0.695384898,
P_04754,btuD_6,-0.264634129,0.501236695,
P_04755,,-0.014399117,0.970157424,
P_04756,greB,-0.360812209,0.361213361,
P_00047,,-0.006387108,0.977009547,0.992534691
P_00475,betT2,0.841397581,0.000137473,0.006460639
P_04757,,0.050278194,0.828733693,0.95592068
P_04758,lolD_2,0.086652118,0.749485604,0.935074931
P_04759,tesA,0.088877367,0.713674915,0.92198932
P_04760,,0.196979618,0.554479275,
