locus_tag,gene_name,logFC,Pvalue,q.value
P_04607,bkdA2,0.988094261,5.55892E-48,1.12333E-46
P_04608,bkdA1,1.042328871,1.04797E-51,2.30433E-50
P_04609,decR_4,-0.086217974,0.520103823,0.609407072
P_04610,,0.51933876,3.47572E-07,1.223E-06
P_04611,bigR,0.401193632,0.008467494,0.01686739
P_04612,,0.528172465,8.33992E-07,2.84728E-06
P_04613,,0.022273504,0.867756278,0.89585416
P_04614,,-0.038453125,0.677405225,0.748052451
P_04615,emrK_2,-0.343964561,0.004535476,0.009454811
P_04616,yphB,0.145957697,0.497816769,0.588701923
P_00461,hslR,0.513082486,1.70717E-06,5.63719E-06
P_04617,dctM_1,0.053610489,0.736218656,0.79870678
P_04618,siaQ,0.131166529,0.801533285,0.845588147
P_04619,,0.445157689,0.002809156,0.006111352
P_04620,,0.187347667,0.191459502,0.268651854
P_04621,udh,0.742847514,1.50458E-10,6.93559E-10
P_04622,nicP_3,0.148735238,0.555346813,0.641825306
P_04623,,-2.082263882,7.1308E-146,5.7639E-144
P_04624,,0.054394801,0.489391329,0.580292735
P_04625,,-0.571035065,0.105071305,0.160160483
P_04626,,0.103939596,0.143666427,0.209636823
P_00462,bluF,0.49034056,4.80424E-09,1.98356E-08
P_04627,sodB_2,0.047025588,0.549925588,0.636808505
P_04628,argO_2,-0.080473285,0.746651458,0.805916838
P_04629,argP_6,0.212459427,0.248172267,0.333863254
P_04630,oleD,0.410019844,5.26187E-06,1.65468E-05
P_04631,,-0.284044129,0.009097349,0.018015764
P_04632,yihS,-0.841264253,1.4597E-27,1.5987E-26
P_04633,,-2.726096927,0,0
P_04634,ugpA,-3.14624621,2.0474E-225,3.4559E-223
P_04635,araQ,-2.292816387,1.7386E-124,1.2318E-122
P_04636,ugpC_1,-2.600540395,3.6634E-216,5.8401E-214
P_00463,,-0.122097119,0.408136562,0.500597506
P_04637,oprB_1,-2.939773923,0,0
P_04638,yeaD_2,-0.543935433,1.97114E-06,6.46421E-06
P_04639,hexR_3,0.086620711,0.303228659,0.393673476
P_04640,zwf_1,-0.482956654,9.61343E-11,4.50747E-10
P_04641,pgl_3,-0.816820809,2.91234E-14,1.73201E-13
P_04642,eda,-0.693349568,8.08098E-10,3.52943E-09
P_04643,cefD_2,-1.007976778,2.67392E-06,8.61146E-06
P_04644,,-0.627697858,0.016348746,0.030914482
P_04645,,0.904933381,1.01625E-05,3.09568E-05
P_04646,,-0.232886747,0.022566582,0.041231969
P_00464,rimK_1,-0.404698662,2.5021E-05,7.25596E-05
P_04647,,-0.194442043,0.018767528,0.035003849
P_04648,lemA,-0.019803084,0.777072905,0.827848784
P_04649,,-0.455504586,3.963E-05,0.000112592
P_04650,ywiE,-1.266433137,9.11676E-09,3.65371E-08
P_04651,,-1.775227851,1.08716E-10,5.07664E-10
P_04652,,-0.050827449,0.792003437,0.838347999
P_04653,gatA_3,0.210140658,0.141283111,0.206684623
P_04654,proP_6,-0.168039115,0.23777747,0.322296859
P_04655,hipO,0.063582202,0.677688478,0.748221273
P_04656,,-1.203725426,0.438831328,0.530535705
P_00046,,1.257811524,6.50955E-33,8.66782E-32
P_00465,envZ,-0.254053451,0.012823271,0.024703844
P_04657,nylB,0.214159874,0.444695468,0.536382365
P_04658,,-0.177856699,0.475042862,0.565616387
P_04659,,0.576565445,0.165966656,0.237461395
P_04660,acpH,-0.304137316,0.017521255,0.03289319
P_04661,sdpR,0.122864515,0.626313328,0.703529651
P_04662,ydhP_2,0.151599196,0.314860528,0.405972719
P_04663,nemA_3,-0.139402258,0.285189177,0.374788341
P_04664,ttgR,0.092847173,0.193303367,0.270907942
P_04665,mepA_2,-0.221084443,0.002127348,0.004701136
P_04666,mepB,-0.333318001,1.6424E-06,5.43657E-06
P_00466,ompR_1,0.075238496,0.3014555,0.392124459
P_04667,mepC_2,-0.301895326,0.00012559,0.000333069
P_04668,,0.767511992,2.96168E-10,1.33625E-09
P_04669,,1.346407049,0.239629794,0.32427149
P_04670,nicP_4,0.20427134,0.286918388,0.376629603
P_04671,,-0.162781078,0.432263587,0.524191772
P_04672,ygeA,0.255362585,0.007409341,0.01490961
P_04673,aprA_2,0.212331873,0.072866511,0.116452495
P_04674,,0.655065681,8.51099E-17,5.82871E-16
P_04675,,0.338209822,2.27624E-05,6.63452E-05
P_04676,cckA,0.514253391,4.24109E-10,1.88533E-09
P_00467,yhgF,-0.462271783,7.36808E-07,2.52601E-06
P_04677,rcsC_13,-0.766457868,3.97231E-25,3.95097E-24
P_04678,cheR,-0.334492447,0.015227385,0.028927494
